province,num_hhmember,number_slept_under_itn,under_5,five_to_nineteen,nineteen_plus,num_under_5_slept_under_net,num_under_5,percent_slept_under_nets,percent_kids_slept_under_nets,all_slept_under_net,rural,wealth_quintile,raw_weight_hh,true_cluster,strata_id,fpc,fpc2,itns_in_hh,llins_in_hh,irs,num_of_sleeping_spaces,any_net,treated,more_than_one_net,more_than_one_itn,more_than_one_llin,num_nets,ratio_nets_to_spaces,ratio_greater_than_1,at_least_one_itn,at_least_one_llin,at_least_one_ever_treated,itn_and_irs,itn_or_irs,per_hh_with_irs_in_ea,cat_per_hh_with_irs_in_ea,very_high_irs_in_ea,high_irs_in_ea,medium_irs_in_ea,low_irs_in_ea,very_low_irs_in_ea,people_per_net,nets_per_people,one_net_per_2_people,full_cover_or_irs_or_all_under_nets,all_kids_slept_under_net,itn_2_1_coverage_and_irs,itn_2_1_coverage_or_irs
Muchinga,9,0,1,1,1,0,3,0,0,0,Rural,3,387.4343872,121,14,0.008843537,0.173611104,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53846154,1,0,0,0,0,1,NA,0,0,0,0,0,0
Lusaka,3,0,#NAME?,1,1,0,0,0,NA,0,Urban,5,1548.101318,103,13,0.004336827,0.183206111,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Copperbelt,5,0,1,1,1,0,1,0,0,0,Urban,5,1394.449951,33,11,0.004253509,0.14371258,1,0,1,3,1,1,0,0,0,1,0.333333333,0,1,0,1,1,1,50,3,0,0,1,0,0,5,0.2,0,1,0,0,1
Southern,4,4,1,1,1,1,1,1,1,1,Rural,4,540.2883301,164,19,0.008669267,0.169354841,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,19.04761905,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Eastern,4,2,#NAME?,#NAME?,1,0,0,0.5,NA,0,Rural,3,449.232605,68,20,0.010673986,0.242718443,1,1,0,3,1,1,0,0,0,1,0.333333333,0,1,1,1,0,1,78.26086957,4,0,1,0,0,0,4,0.25,0,0,NA,0,0
Eastern,5,4,1,1,1,1,1,0.8,1,0,Rural,3,291.3121033,43,20,0.010673986,0.289855063,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,30,2,0,0,0,1,0,2.5,0.4,0,1,1,0,0
Central,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,152.314682,17,17,0.008504924,0.300000012,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,0,1,0,0,0,0,1,4,0.25,0,0,NA,0,0
Eastern,7,0,1,1,1,0,2,0,0,0,Rural,2,661.9102783,201,20,0.010673986,0.216216221,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,87.5,5,1,0,0,0,0,NA,0,0,1,0,0,1
Copperbelt,4,4,1,1,1,2,2,1,1,1,Urban,4,1188.17041,34,11,0.004253509,0.155688629,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,56,3,0,0,1,0,0,4,0.25,0,1,1,0,1
Southern,4,1,#NAME?,#NAME?,1,0,0,0.25,NA,0,Rural,4,590.8314209,169,19,0.008669267,0.233333334,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1.333333333,0.75,1,1,NA,0,1
Lusaka,6,0,#NAME?,1,1,0,0,0,NA,0,Urban,5,1356.745117,106,13,0.004336827,0.115207374,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Southern,9,5,1,1,1,2,3,0.555555556,0.666666667,0,Urban,5,2030.643921,179,8,0.003696858,0.206185564,2,2,0,5,1,2,1,1,1,2,0.4,0,1,1,1,0,1,5,1,0,0,0,0,1,4.5,0.222222222,0,0,0,0,0
North-Western,5,2,1,1,1,0,1,0.4,0,0,Rural,2,158.5607605,148,12,0.011178861,0.333333343,1,0,0,2,1,1,0,0,0,1,0.5,0,1,0,1,0,1,20.83333333,2,0,0,0,1,0,5,0.2,0,0,0,0,0
Western,7,7,1,1,1,3,3,1,1,1,Rural,4,390.545929,184,15,0.009014085,0.258426964,4,4,0,4,1,4,1,1,1,4,1,1,1,1,1,0,1,30.43478261,2,0,0,0,1,0,1.75,0.571428571,1,1,1,0,1
Central,3,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,527.8833008,16,17,0.008504924,0.117948718,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45.83333333,3,0,0,1,0,0,NA,0,0,1,NA,0,1
Northern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,4,500.5276489,135,16,0.008608972,0.194690272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.18181818,4,0,1,0,0,0,NA,0,0,0,NA,0,0
North-Western,4,0,1,#NAME?,1,0,2,0,0,0,Rural,2,355.4137878,152,12,0.011178861,0.215686277,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,1,0,0,0,0,1,NA,0,0,0,0,0,0
Central,7,0,1,1,1,0,2,0,0,0,Rural,4,425.211792,17,17,0.008504924,0.300000012,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,0,0,0
Eastern,4,0,1,1,1,0,1,0,0,0,Rural,1,505.5463867,48,20,0.010673986,0.273809522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.47826087,3,0,0,1,0,0,NA,0,0,0,0,0,0
Eastern,8,3,1,1,1,1,1,0.375,1,0,Rural,4,868.9041138,65,20,0.010673986,0.134969324,1,0,1,4,1,1,0,0,0,1,0.25,0,1,0,1,1,1,72.72727273,4,0,1,0,0,0,8,0.125,0,1,1,0,1
Eastern,7,3,1,1,1,2,2,0.428571429,1,0,Rural,2,681.663269,197,20,0.010673986,0.193548381,1,1,1,2,1,1,0,0,0,1,0.5,0,1,1,1,1,1,83.33333333,5,1,0,0,0,0,7,0.142857143,0,1,1,0,1
Muchinga,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,454.8388367,113,14,0.008843537,0.568181813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Lusaka,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,2,617.5328979,99,10,0.010804322,0.15625,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,60,4,0,1,0,0,0,1,1,1,1,NA,1,1
Copperbelt,8,0,1,1,1,0,1,0,0,0,Urban,5,859.3067627,35,11,0.004253509,0.205128208,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,54.16666667,3,0,0,1,0,0,NA,0,0,0,0,0,0
Southern,9,9,1,1,1,2,2,1,1,1,Rural,5,2668.378662,168,19,0.008669267,0.030037547,5,5,1,5,1,5,1,1,1,5,1,1,1,1,1,1,1,29.16666667,2,0,0,0,1,0,1.8,0.555555556,1,1,1,1,1
Lusaka,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,4,785.8235474,94,10,0.010804322,0.178294569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695652174,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Southern,6,6,#NAME?,1,1,0,0,1,NA,1,Rural,4,590.8314209,169,19,0.008669267,0.233333334,2,2,0,4,1,2,1,1,1,2,0.5,0,1,1,1,0,1,0,1,0,0,0,0,1,3,0.333333333,0,1,NA,0,0
Copperbelt,7,3,1,1,1,1,1,0.428571429,1,0,Urban,5,995.0276489,31,11,0.004253509,0.139240503,1,1,1,2,1,1,0,0,0,1,0.5,0,1,1,1,1,1,56.52173913,3,0,0,1,0,0,7,0.142857143,0,1,1,0,1
Muchinga,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,227.7526245,117,14,0.008843537,0.406779647,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,41.66666667,3,0,0,1,0,0,2,0.5,1,1,NA,1,1
Lusaka,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,617.5328979,99,10,0.010804322,0.15625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,1,0,0,0,NA,0,0,0,NA,0,0
North-Western,3,3,1,#NAME?,1,1,1,1,1,1,Rural,2,533.244873,154,12,0.011178861,0.15436241,2,2,0,1,1,2,1,1,1,2,2,1,1,1,1,0,1,47.82608696,3,0,0,1,0,0,1.5,0.666666667,1,1,1,0,1
North-Western,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,783.1801147,156,12,0.011178861,0.119834714,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Eastern,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,681.663269,197,20,0.010673986,0.193548381,1,1,1,3,1,1,0,0,0,1,0.333333333,0,1,1,1,1,1,83.33333333,5,1,0,0,0,0,1,1,1,1,NA,1,1
Central,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,559.4170532,12,17,0.008504924,0.150793657,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21.05263158,2,0,0,0,1,0,NA,0,0,1,NA,0,1
Central,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,561.8015747,10,17,0.008504924,0.273809522,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,47.82608696,3,0,0,1,0,0,2,0.5,1,1,NA,0,1
Eastern,9,0,1,1,1,0,2,0,0,0,Rural,2,346.9143982,62,20,0.010673986,0.223300964,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,52.17391304,3,0,0,1,0,0,NA,0,0,1,0,0,1
Muchinga,5,0,1,1,1,0,1,0,0,0,Rural,1,454.8388367,113,14,0.008843537,0.568181813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88,5,1,0,0,0,0,NA,0,0,1,0,0,1
Southern,2,2,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,1015.069885,173,19,0.008669267,0.139534891,1,1,1,2,1,1,0,0,0,1,0.5,0,1,1,1,1,1,12,1,0,0,0,0,1,2,0.5,1,1,NA,1,1
Northern,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,2,1421.343872,142,16,0.008608972,0.058608059,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,61.9047619,4,0,1,0,0,0,1,1,1,1,NA,1,1
Luapula,6,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,471.8781433,75,18,0.01005291,0.210084036,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,84,5,1,0,0,0,0,NA,0,0,0,NA,0,0
Lusaka,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Urban,5,3014.49292,107,13,0.004336827,0.093333334,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Luapula,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,5,473.644928,87,18,0.01005291,0.203539819,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,43.47826087,3,0,0,1,0,0,NA,0,0,1,NA,0,1
Eastern,3,0,1,#NAME?,1,0,1,0,0,0,Rural,1,570.9179077,199,20,0.010673986,0.168067232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,1,0,0,0,NA,0,0,0,0,0,0
Luapula,5,3,1,1,1,1,1,0.6,1,0,Rural,4,538.1774902,81,18,0.01005291,0.182481751,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,44,3,0,0,1,0,0,5,0.2,0,1,1,0,1
Western,3,3,1,#NAME?,1,1,1,1,1,1,Rural,1,373.4830017,180,15,0.009014085,0.229357794,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,36,2,0,0,0,1,0,3,0.333333333,0,1,1,0,0
Northern,8,4,#NAME?,1,1,0,0,0.5,NA,0,Rural,2,631.2456055,132,16,0.008608972,0.181818187,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,4.347826087,1,0,0,0,0,1,4,0.25,0,1,NA,0,0
Central,5,3,1,1,1,1,1,0.6,1,0,Rural,4,612.7114868,7,17,0.008504924,0.175999999,2,2,1,3,1,2,1,1,1,2,0.666666667,0,1,1,1,1,1,50,3,0,0,1,0,0,2.5,0.4,0,1,1,0,1
Eastern,3,2,#NAME?,1,1,0,0,0.666666667,NA,0,Rural,3,1266.574219,61,20,0.010673986,0.116959065,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,25,2,0,0,0,1,0,1.5,0.666666667,1,1,NA,0,1
Eastern,2,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,555.6348877,200,20,0.010673986,0.147540987,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.16666667,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Luapula,4,3,#NAME?,1,1,0,0,0.75,NA,0,Rural,1,699.3758545,80,18,0.01005291,0.115577891,2,0,0,2,1,2,1,1,0,2,1,1,1,0,1,0,1,29.16666667,2,0,0,0,1,0,2,0.5,1,1,NA,0,1
Eastern,4,4,1,#NAME?,1,2,2,1,1,1,Rural,2,555.6348877,200,20,0.010673986,0.147540987,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,79.16666667,4,0,1,0,0,0,4,0.25,0,1,1,0,1
Western,5,3,1,1,1,1,1,0.6,1,0,Rural,3,608.4604492,189,15,0.009014085,0.129870132,2,2,0,4,1,2,1,1,1,2,0.5,0,1,1,1,0,1,10,1,0,0,0,0,1,2.5,0.4,0,0,1,0,0
Lusaka,6,3,1,1,1,2,2,0.5,1,0,Urban,5,1603.284668,101,13,0.004336827,0.103960395,1,1,0,3,1,1,0,0,0,1,0.333333333,0,1,1,1,0,1,22.72727273,2,0,0,0,1,0,6,0.166666667,0,0,1,0,0
Luapula,6,0,#NAME?,1,1,0,0,0,NA,0,Rural,3,765.9437256,71,18,0.01005291,0.100877196,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,75,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Eastern,2,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,346.9143982,62,20,0.010673986,0.223300964,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52.17391304,3,0,0,1,0,0,NA,0,0,0,NA,0,0
Central,4,4,1,1,1,1,1,1,1,1,Rural,5,909.2398071,13,17,0.008504924,0.091304347,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,14.28571429,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Northern,3,3,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,366.293396,138,16,0.008608972,0.300000012,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,14.28571429,1,0,0,0,0,1,1.5,0.666666667,1,1,NA,1,1
Central,7,7,#NAME?,1,1,0,0,1,NA,1,Rural,4,574.0814209,11,17,0.008504924,0.298701286,6,6,0,3,1,6,1,1,1,6,2,1,1,1,1,0,1,30.43478261,2,0,0,0,1,0,1.166666667,0.857142857,1,1,NA,0,1
Lusaka,4,0,1,1,1,0,2,0,0,0,Urban,5,1603.284668,101,13,0.004336827,0.103960395,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72727273,2,0,0,0,1,0,NA,0,0,0,0,0,0
Lusaka,7,0,1,1,1,0,3,0,0,0,Rural,4,785.8235474,94,10,0.010804322,0.178294569,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695652174,1,0,0,0,0,1,NA,0,0,0,0,0,0
Southern,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,863.7886963,170,19,0.008669267,0.209999993,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0.333333333,3,1,1,NA,0,1
Eastern,6,3,1,1,1,1,1,0.5,1,0,Rural,5,441.381958,57,20,0.010673986,0.217391297,1,1,1,4,1,1,0,0,0,1,0.25,0,1,1,1,1,1,84,5,1,0,0,0,0,6,0.166666667,0,1,1,0,1
Lusaka,5,5,1,1,1,1,1,1,1,1,Urban,5,2968.234619,111,13,0.004336827,0.0995671,2,2,0,5,1,2,1,1,1,2,0.4,0,1,1,1,0,1,13.04347826,1,0,0,0,0,1,2.5,0.4,0,1,1,0,0
Northern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,335.6497192,140,16,0.008608972,0.127167627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.09090909,3,0,0,1,0,0,NA,0,0,0,NA,0,0
Northern,5,0,1,1,1,0,2,0,0,0,Rural,2,511.7737122,126,16,0.008608972,0.46938777,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,83.33333333,5,1,0,0,0,0,NA,0,0,1,0,0,1
Northern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,366.293396,138,16,0.008608972,0.300000012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Northern,7,7,1,1,1,1,1,1,1,1,Rural,3,771.267334,129,16,0.008608972,0.178571433,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,28,2,0,0,0,1,0,3.5,0.285714286,0,1,1,0,0
Eastern,6,0,1,1,1,0,1,0,0,0,Rural,5,541.4136963,69,20,0.010673986,0.157534242,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,69.23076923,4,0,1,0,0,0,NA,0,0,1,0,0,1
Eastern,3,3,1,#NAME?,1,1,1,1,1,1,Rural,3,754.2520752,54,20,0.010673986,0.12578617,1,0,1,3,1,1,0,0,0,1,0.333333333,0,1,0,1,1,1,95.45454545,5,1,0,0,0,0,3,0.333333333,0,1,1,0,1
Muchinga,10,10,1,1,1,1,1,1,1,1,Rural,3,340.9855652,119,14,0.008843537,0.282352954,5,5,1,4,1,5,1,1,1,5,1.25,1,1,1,1,1,1,37.5,2,0,0,0,1,0,2,0.5,1,1,1,1,1
Southern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Urban,5,2030.643921,179,8,0.003696858,0.206185564,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Eastern,3,0,1,#NAME?,1,0,2,0,0,0,Rural,1,661.9102783,201,20,0.010673986,0.216216221,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,87.5,5,1,0,0,0,0,NA,0,0,1,0,0,1
Eastern,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,490.130249,41,20,0.010673986,0.118811883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72.72727273,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Eastern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,661.9102783,201,20,0.010673986,0.216216221,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,87.5,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Copperbelt,8,5,1,1,1,2,2,0.625,1,0,Urban,3,1188.17041,34,11,0.004253509,0.155688629,1,0,1,3,1,1,0,0,0,1,0.333333333,0,1,0,1,1,1,56,3,0,0,1,0,0,8,0.125,0,1,1,0,1
Western,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,153.4167023,194,15,0.009014085,0.51111114,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,82.60869565,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Eastern,3,0,1,1,1,0,1,0,0,0,Rural,3,336.3952026,60,20,0.010673986,0.220183492,1,1,0,4,1,1,0,0,0,1,0.25,0,1,1,1,0,1,20,2,0,0,0,1,0,3,0.333333333,0,0,0,0,0
Central,3,3,#NAME?,1,1,0,0,1,NA,1,Urban,5,2280.060059,20,7,0.003372681,0.185185179,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,28,2,0,0,0,1,0,1,1,1,1,NA,0,1
North-Western,2,1,#NAME?,1,1,0,0,0.5,NA,0,Rural,1,533.244873,154,12,0.011178861,0.15436241,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,47.82608696,3,0,0,1,0,0,2,0.5,1,1,NA,1,1
Eastern,6,0,1,1,1,0,1,0,0,0,Rural,1,746.6121826,202,20,0.010673986,0.148809522,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,4,0,1,0,0,0,NA,0,0,0,0,0,0
Western,6,5,1,1,1,3,3,0.833333333,1,0,Rural,1,153.4167023,194,15,0.009014085,0.51111114,2,1,1,2,1,2,1,1,0,2,1,1,1,1,1,1,1,82.60869565,5,1,0,0,0,0,3,0.333333333,0,1,1,0,1
Eastern,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,703.6523438,44,20,0.010673986,0.196721315,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62.5,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Eastern,5,3,1,#NAME?,1,2,2,0.6,1,0,Rural,4,291.3121033,43,20,0.010673986,0.289855063,1,0,1,4,1,1,0,0,0,1,0.25,0,1,0,1,1,1,30,2,0,0,0,1,0,5,0.2,0,1,1,0,1
Luapula,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,537.7335815,89,18,0.01005291,0.291666657,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,82.60869565,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Central,8,4,1,1,1,2,3,0.5,0.666666667,0,Rural,5,559.4170532,12,17,0.008504924,0.150793657,2,0,0,4,1,2,1,1,0,2,0.5,0,1,0,1,0,1,21.05263158,2,0,0,0,1,0,4,0.25,0,0,0,0,0
Southern,4,0,1,#NAME?,1,0,2,0,0,0,Rural,2,863.7886963,170,19,0.008669267,0.209999993,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,0,0,0
Copperbelt,4,0,#NAME?,1,1,0,0,0,NA,0,Urban,5,859.3067627,35,11,0.004253509,0.205128208,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,54.16666667,3,0,0,1,0,0,NA,0,0,1,NA,0,1
North-Western,8,2,1,1,1,0,1,0.25,0,0,Rural,5,560.2043457,151,12,0.011178861,0.148148149,1,1,0,4,1,1,0,0,0,1,0.25,0,1,1,1,0,1,40,3,0,0,1,0,0,8,0.125,0,0,0,0,0
Luapula,6,0,1,1,1,0,1,0,0,0,Rural,3,642.6174927,76,18,0.01005291,0.157232702,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80.55555556,5,1,0,0,0,0,NA,0,0,0,0,0,0
Luapula,5,3,1,1,1,1,1,0.6,1,0,Rural,2,476.3570557,88,18,0.01005291,0.202380955,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,68.18181818,4,0,1,0,0,0,5,0.2,0,1,1,0,1
Western,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,390.545929,184,15,0.009014085,0.258426964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43478261,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Muchinga,4,3,1,1,1,1,1,0.75,1,0,Rural,2,235.6892395,112,14,0.008843537,0.490196079,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,84,5,1,0,0,0,0,4,0.25,0,1,1,0,1
Lusaka,5,0,#NAME?,1,1,0,0,0,NA,0,Urban,5,1435.774902,100,13,0.004336827,0.185567006,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Eastern,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,555.6348877,200,20,0.010673986,0.147540987,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16666667,4,0,1,0,0,0,NA,0,0,0,NA,0,0
North-Western,3,2,1,#NAME?,1,1,1,0.666666667,1,0,Rural,2,783.1801147,156,12,0.011178861,0.119834714,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,12,1,0,0,0,0,1,3,0.333333333,0,1,1,0,1
Luapula,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,654.0604248,78,18,0.01005291,0.198347107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Western,8,8,1,1,1,2,2,1,1,1,Rural,4,608.4604492,189,15,0.009014085,0.129870132,3,3,0,4,1,3,1,1,1,3,0.75,0,1,1,1,0,1,10,1,0,0,0,0,1,2.666666667,0.375,0,1,1,0,0
Southern,5,5,1,1,1,2,2,1,1,1,Rural,3,484.6664124,165,19,0.008669267,0.190476194,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,34.7826087,2,0,0,0,1,0,2.5,0.4,0,1,1,0,0
Eastern,6,4,1,1,1,1,1,0.666666667,1,0,Rural,2,660.1539307,52,20,0.010673986,0.145348832,2,1,1,2,1,2,1,1,0,2,1,1,1,1,1,1,1,72,4,0,1,0,0,0,3,0.333333333,0,1,1,0,1
Luapula,6,1,#NAME?,1,1,0,0,0.166666667,NA,0,Rural,3,496.3392334,82,18,0.01005291,0.135714293,1,1,1,2,1,1,0,0,0,1,0.5,0,1,1,1,1,1,89.47368421,5,1,0,0,0,0,6,0.166666667,0,1,NA,0,1
Southern,4,4,#NAME?,1,1,0,0,1,NA,1,Rural,3,643.9437866,175,19,0.008669267,0.216981128,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,8.695652174,1,0,0,0,0,1,1.333333333,0.75,1,1,NA,0,1
Eastern,5,5,1,1,1,2,2,1,1,1,Rural,1,660.1539307,52,20,0.010673986,0.145348832,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,72,4,0,1,0,0,0,2.5,0.4,0,1,1,0,1
Luapula,3,0,1,1,1,0,1,0,0,0,Rural,2,538.1774902,81,18,0.01005291,0.182481751,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,44,3,0,0,1,0,0,NA,0,0,1,0,0,1
Southern,4,3,1,1,1,1,1,0.75,1,0,Rural,5,472.7120056,166,19,0.008669267,0.063583814,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,73.91304348,4,0,1,0,0,0,4,0.25,0,1,1,0,1
Southern,7,0,1,#NAME?,1,0,2,0,0,0,Rural,4,540.2883301,164,19,0.008669267,0.169354841,1,1,0,4,1,1,0,0,0,1,0.25,0,1,1,1,0,1,19.04761905,1,0,0,0,0,1,7,0.142857143,0,0,0,0,0
Eastern,9,5,1,1,1,1,1,0.555555556,1,0,Rural,5,660.1539307,52,20,0.010673986,0.145348832,2,0,0,3,1,2,1,1,0,2,0.666666667,0,1,0,1,0,1,72,4,0,1,0,0,0,4.5,0.222222222,0,0,1,0,0
Muchinga,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,1,375.7364807,123,14,0.008843537,0.284090906,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,NA,0,1
Copperbelt,5,0,#NAME?,1,1,0,0,0,NA,0,Rural,3,2013.269531,25,9,0.009740259,0.055944055,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,75,4,0,1,0,0,0,NA,0,0,1,NA,0,1
